id,about,keywords,Label
5da35e79faa22600012e92d3,"Bliring and Martí founded in 1897 is one of the most experienced companies in the Spanish ceramic sector with a trajectory of more than 120 years that support our full dedication and perseverance

From the beginning we are committed to innovation in the development of each piece always having as priority the care of the environment and the preservation of the environment

We are specialists in the marketing of pavements and quality coatings

Our 2018 catalog is proof of our versatility and creativity in different formats
httpwwazulindusymarticomcatalogos",Ceramic Gres Walloh Tiles Walland Floor Coals Porcelanic Porcelain,1
55921b1173696418ae3a6f00,"Badrinas is the leading company in Spain in the manufacture of tails and industrial adhesives for the sectors packaging labeling Labeling Make Make Make
Specialty in the manufacture of hotmelt thermofusible adhesives

Badrinas is The Leading Spanish Producer of Industrial Adhesives
SPECIALISED IN THE PRODUCTION OF HOTMELT ADHESIVES",Thermofusible Polymers Hotmelt Adhesive Dispersions,0
61eb9655aee95e0001cb75b7,"BAIKOR WORLDWIDE SL was created in 2004 by a team with extensive experience in the metal sector
During these years the main motivation has been the search for alternative processes to the manufacture of components in different alloys
We cast and forge large volume parts in stainless steels and special alloys with more than 30 years of experience in the production of high precision components
Referents in the field of metal transformation due to our great technical knowledge and resolution capacity we offer an integral component manufacturing service taking care of all phases of the production process We advise our clients throughout the entire manufacturing process fulfilling the commitments made and enjoying their trust
The willingness to take a step forward has helped us to obtain great experience not only in the casting  forging of the material but also in the machining cladding and different coatings",forging machining mettalurgy commitment casting engineering coating cladding centrifugal casting,0
54a12a3069702d954835ed01,Baitra SL is a company dedicated to the commercialization and distribution of naval accessories and equipment aimed at the construction and repair of both sports and professionals also extending to certain areas of the industry in general,Cover elements pumps of all kinds for water management and other fluids bridge seats and other specific tools for naval qualification Safety systems Naval lighting and navigation lights,0
5592268173696418ae139800,BAMESA provides solutions to its customers every steel need These solutions aim to improve our customers effectiveness and efficiency resulting in better profitability Consulting technology and customeroriented services,Global solutions just in time steel service,0
5c26fc6a80f93e535ed8643d,"BAS amp JOSA SL is the result of the merger of 3 companies with a long history in the logistics market with the aim of creating a company that responds to the logistics needs of its customers Our will is not only to meet the current needs of our clients but also to help them to prepare for the new challenges that the evolution of the markets are bringing For this we not only cover all the international transport logistics and customs needs of our clients but we have also prepared ourselves to provide solutions for ecommerce the new form of international trade
For all this in addition to a solvent company with an experienced staff we have a worldwide network of first level  agents capable of providing the best local solutions for the global needs of our clients
Our other mission is to service and represent our agents from all over the world that trust us for a long time",Maritime Transport International Trade Transportation International Transportation Areo Areo Customs Ecommerce Logistics,0
556d9abc73696411c1f75301,"Bathco Cantabrian company integrated into a business group with experience in the bathroom world since 1977 is currently manufactured and markets a wide range of products for sanitary bathtub accessories furniture bathrooms and shower trays present in the main European distribution chains

QUALITY AND INNOVATION DESIGN
They are the three pillars on which our philosophy is based on this leads us to continually develop new products that solve the needs and changes of market tendency for what we collaborate regularly with renowned industrial designers and with research centers

Logistics and international presence
Our marketing effort has led us to inaugurate in 2010 a logistics and storage platform of more than 6000 m2 in Cantabria thanks to which we can guarantee a personalized service and offer a rapid and efficient response to the needs of our clients both in the national marketas international
Bathco's success lies in the design and constant innovation of materials we study market trends and consumer behavior in order to offer each client a product design adapted to their style and needs
Innovating materials and designs allows us to capture new customers and markets and increase our brand image nationally and internationally",Dissence sinks Crystal sinks Porcelain sink Toilet stone sinks,0
54a134fc69702d352f4e9b00,"BBG Projects is a company founded in 2002 in charge of diferent projects during the last 10 years In this moment we are in charge of

guiadegrowscom
bioaiguaes
blimburnseedscom

We are also specialize in the organitation of tradeshows 

Highlifebcn 2004 2005 2007
Sanferweed 2008
Expogrow Irun 2012

Introduction in Spain in 2004 of Softsecrets

Introduction of Biobizz in Spain from 2004 to 2007

BBG Projects is focusing in its own projects and our target this next 2013 is to open a warehouse in Mexico and start bussines in America",internet fertilizers cannabis seeds,0
54a1bfc474686945fa1f960d,"BDF Ingredients is a biotech company specialised in the research manufacture and commercialisation of innovative ingredients and additives used in the food sector 

At BDF we consider biotechnology as our cornerstone the reason behind our success in the industry and an integral part of what we offer as a company 
We are proud to have a highlyqualified team stateoftheart biotechnology laboratories a pilot plant and an enzyme production plant while we also further our scientific knowledge and understanding by working closely with universities and research groups

BDF is a company with a worldwide scope of operation strategically positioned across the globe offering an extensive portfolio of ingredients and solutions with the highest quality food industry standards
We are committed to ensuring the satisfaction of both our clients and our distributors not only in terms of their needs but also in meeting the tastes and traditions of each culture and region where our products are used",ENZYMS Cultures Transglates Alginates Starter,1
5e57f80d4ab14d00019d5307,"Bergé is the reference operator in logistics services and solutions that integrates the entire supply chain to facilitate the global transport of goods is leader in Spain and with presence in Mexico and Colombia


It has a wide technical and human operational structure specialized in stowage Customs consignment Cruise consignment air transport air and terrestrial transitory freight Load Regular projects Logistics of vehicles and warehouse logistics
 

With presence in 26 ports in Spain and Bayona manipulates more than 30 million tons of merchandise 75 million agri -food products and is the leading company in consignments with almost 10000 ships per year manages 150000 tons in maritime freight 10000 teus and 800,000 kg inair load as well as 800 scales in regular line ports representing its shipowners


It also manages more than 1 million vehicles in their port terminals as a link between the main international brands and end customers

It is also an added value operator in industrial environments and stores specialized in sectors such as eCommerce steel automotive and food distribution with logistics solutions 40 custom customer
 

We are part of Bergé and a company founded in 1870 today a diversified holding between logistics and mobility present in 17 countries and with more than 4000 people
 
Know more at wwwbergelogisticscom",LOGISTICA PORT OPERATIONS LOGISTICS OF VALUE ANADIDO SHIPPING LOGISTICS OF VEHICLES,0
57c5047da6da986a8f42c25b,"Bi Consulting is a consulting firm in IDIs Research Projects Development and Environmental and Industrial Technological Innovation We provide efficient solutions by using public incentives either in the form of fiscal deductions or in international and autonomic national public aid

We have an experience of more than 20 years in the market and a wide portfolio of customers in many sectors with a great experience in competitive environments to attend private companies in the search for financing

Our objective is the optimization of the return on the investment of our clients through the management of existing public financing instruments we promote participation in international cooperation programs and provide high -value added consulting services in the innovation area

Our activity is carried out throughout the national territory through its offices in Madrid Barcelona and Valencia

Our team is made up of more than 30 people with a double technical fiscal competition of the IDI, all Junior and Senior consultants receive continuous training in the technical field and in the taxation of the IDI which allows them to acquire the knowledge capacities and skills necessaryFor the optimal development of their functions as well as to guarantee its clients quality and success

Bi Consulting belongs to Broseta Abogados Company founded in 1975 by the Professor of Commercial Law and State Advisor Manuel Broseta Pont The Broseta Abogados firm is today a national reference dispatch that covers all areas of law this link allows Bi Consulting to provide support the supportlegal necessary to offer a greater guarantee to its customers",CONSULTORY EXTRACTICA ID INCCIVOS TAXCALES,0
54a23c3c7468692e71f7be18,Bion Logistics and Transportation SL is a company that is born in 2010 February the company is within the Glas brand in Bion we have a great offer of transport and logistics services in which our clients have a priority and personalized character the GPRS systemsand GPS of our trucks provide greater speed and safety to the goods The quality of our services and the commitment to our work involves greater value for our clients The experience in the transport sector is a degree and our team has sufficient training forGIVE THE BEST SERVICE TO OUR CUSTOMERS,Comprehensive Service National Distribution Service Group Service Full Freight Special Transportation Logistics Service,0
54a1351369702d333d26a400,"BIONET provides equipment and engineering services for biotechnology chemical energy food and pharma sectors serving both process and environmental needs We are specialists in BIOREACTORSFERMENTORS MEMBRANE FILTRATION SYSTEMSCLEANING IN PLACE AND DOWNSTREAM PROCESS DEVELOPMENT We have a complete range of products from pilot units to complete industrial systems

We are a SME founded in 1999 dedicated with passion and professionalism to process engineering BIONET offers a practical approach and flexible solutions tailored for the particular needs of your project and company

We understand our mission as to help our clients to reach their RampD productivity and profitability goals of their bioprocesses by addressing and solving their needs with our equipment and engineering services",bioreactors fermentors filtration  separation downstream development process engineering turn key projects fermentation broth clarification ultrafiltration microfiltration nanofiltration upstream development tangential flow filtration biomolecules filtration  separation biomass concentration bioproduction bioprocess development bioprocess optimization bioprocess scaleup,1
54a220677468693a7ed1dd0e,"Medical Biotetec was founded in 1988 as a company dedicated to the distribution of medical surgical products in the Castilla y León region
 
In 1989 we incorporated a technical service department to our service portfolio in order to offer a global service to our customers
 
In 1993 our company extended its scope of activity until it covered the entire national territory
 
Since then, Medical Biotetec collaborates not only with Spanish suppliers but also imports the product of manufacturers of the US and Asia European Union for distribution throughout the Spanish territory
 
As of 2007, Medical Biotec opens its export department
 
Throughout this trajectory our goal has always been the same as we established at the origin of our company excellence in service to our clients",Hospital Suministers Medical Suministers Electromedicine Quirurgical Suministers,0
5e561866fcbbe400017f6aff,"BLOWAIR Manufacture and sale of vacuum pumps blowers and centrifuges Official Distributor Robuschi Elmoriestschle Salvatore Robuschi and Gieffe Systems in Spain
Our wide range of products knowledge of the product and direct treatment with our customers facilitates the necessary knowledge to offer the most appropriate solution for each project

From the beginning of the company in 1996 we are distributors in Spain of the Robuschi brand Blower manufacturer Vacuum pumps and centrifugal pumps we offer a global service covering technical advice associate

As of 2006, we also market the Salvatore Robuschi brand manufacturer of centrifugal bombs and the Gieffe Systems brand manufacturer of lubricated vacuum groups and dry

In 2018 we have incorporated the commercialization of ElMoriestschle manufacturer of pumps and palette compressors

Blowoir is endorsed by the ISO 9001 quality system",Gieffe Bomba Vacio Turbo Canal Lateral Elmo Rietschle Gardner Denver Anillo Liquid Maquinaria Industrial Robuschi Salvatore Robuschi CDR,0
5569e805736964259865b300,"BOMBAS BOYSER SL is a Spanish company founded in early 1993 specialized in industrial manufacturing and selling pumps for fluids It currently exports products to over 50 countries worldwide

Within the products that are manufactured include the Peristaltic Pumps Industrial and Sanitary rotary lobe pumps Pulsation dampeners Thanks to the high quality products and services together with a highly trained team we have followed an upward trajectory positioning BOYSER as a reference in the pump market

Additionally the company also imports and distributes other pump types which complements its product range and offers a complete service regarding the use of fluids in an industrial environment",peristaltic pumps lobe rotary pumps pulsation dampeners industrial pumps,0
56d86a3df3e5bb7983004bc8,Lumber Tamalsa Europa,Wood soil board,0
5d32ac98f6512577f2e879d1,"BPO Customer Service Provider Leader

MST is a leading business group as a global business supplier Process Services Consulting and Contact Center Multicanal aimed at improving customer experience

We collaborate with great brands helping them in the relationship with their clients for different channels so that they have extraordinary experiences in addition to increasing efficiency thanks to the implementation of process automation

We provide Customer Care Technical Support Services Acquisition of Digital Clients Solutions Analytics Backoffice and other specialized services from our platforms or from the client's facilities

We have platforms in Barcelona Madrid Valencia Zaragoza and Andorra",contact center treatment of high value customers customer service help desk technical support outbound inbound customer care customer adquisition backoffice processing customer satisfaction survey customer experience atencion al cliente,0
55922a6573696424de967100,Brial is a family business group that at the gates of its fourth generation with more than 90 history and develops its activity in various sectors including real estate promotion the rental of real estate construction renewable energy and hotelier,HOTELERO CONSTRUCCION RENTAL OF RENEWABLE ENERGY Energy Promotion Real Estate,0
55922a6573696424de967100,Brial is a family business group that at the gates of its fourth generation with more than 90 history and develops its activity in various sectors including real estate promotion the rental of real estate construction renewable energy and hotelier,Real estate promotion of real estate construction renewable energy hotel,0
5da43f5a04a13700011c5aa8,"Brinner SA is a company specialized in the manufacture of rectangular and circular sheet ducts for air conditioning and ventilation facilities also has a heat department with very qualified personnel for the insulation of pipes and deposits

Since its creation in 1986 we continued faithful to our commitment to quality and service with the inauguration in 2002 of our current Bollullos facilities of the broader Sevilla Seville and endowed with the most modern machinery we have managed to increase our production capacity by reducingconsiderably our delivery deadlines in turn in 2018 we inaugurate in Malaga our new delegation

Our goal of seeking excellence in everything we do has placed us leaders in our sector during its more than 30 years of experience Brinner SA has been gaining the confidence of the most important distributors and installation companies in the country being our products more and moreknown and defendants

You want to know more about us visit our website",air conditioning air conditioning plate tubes,0
54a129d169702d979cc2db01,"Brutal Media is an audiovisual producer created in 2009 our last projects are

Felipe and Letizia Miniseries of two chapters for Telecinco
Tita Cervera La Baroness Miniseries of Two Chapters for Telecinco
We will return Turnarem Miniseries of two chapters Pata TVC and TVE
Òpera in Texans Weekly program for TVC currently second season
ADEU SPANYA DOCUMENTARY FOR TVC
Això does not work or Potser yes documentary for TVC",Videos Social Networks Documentary Fiction Television Formats,0
556d998373696411e3645901,"BSV Electronic SL was created in 1984 to offer service and solutions in the field of electronic industrial automatism and water treatments
In 2019 we became part of the Iberian Group Business Holding

Our experience in the sector allows us to be able to offer them the best solutions for their needs while working on new projects always leaders and marking trends, it allows us to constantly evolve in our products always applying the latest technological novelties

Over the years the firm has been expanding until its current expansion exporting our products to the whole world

From our research and development department we work daily with our commercial teams to be able to capture their needs in products in this way we can offer attractive and unique products in the market that favor and facilitate the achievement of their objectives",saline chlorination Electronic LED lighting Water treatments,1
54a12a7069702dc1286fd901,"BTI Biotechnology Institute is a Spanish multinational company specialising in biomedicine and biotechnology whose activity focuses on two areas regenerative medicine and oral implantology It was founded in 1999 by Dr Eduardo Anitua the companys president and scientific director

Oral Implantology
BTIs implant system is one of the most versatile on the market an implant system that adapts to the patient not the other way around as it offers an extremely wide range of solutions tailored to each need so that dental professionals can approach their treatments with the utmost confidence and predictability

Regenerative Medicine
BTI is a scientific world leader in regenerative medicine as a result of the development and patenting of Plasma Rich in Growth Factors Endoret PRGF technology and its various applications in multiple fields of medicine such as oral and maxillofacial surgery trauma dermatology rheumatology ophthalmology sports medicine and cosmetic medicine

Research is the DNA of BTI
BTI is a company highly focused on the research and development of new solutions in the area of biomedicine
The research carried out has a clear translational component seeking to apply the knowledge acquired in the laboratory to daily clinical practice with the aim of improving patient care and quality of life

Training is one of the cornerstones
The Postgraduate and Training Centre in Vitoria has become established as a leading international centre for oral implantology and regenerative therapy which provides training to 2000 students of various nationalities each year
The wide range of courses on offer includes our continuous training programmes specialised courses residential courses conferences and symposiums",regenerative medicine oral sugery endoret research innovation biotechnology biomedicine biomatherials plasma rich in growth factors medicine oral implantology,1
5da51155df8d1e00017b5bd5,"Bugobrot SL begins its activity in the first months of 2003 to meet a growing demand within the workshop and hardware tool business

As of October 2004, we begin to develop all the activity related to the distribution and commercialization of components and consumables for vehicle air conditioning and transportation cooling maintaining the line of accessories and tools that we have progressively expanded

From the beginning we established a cooperation system with companies from several countries this has allowed companies to participate to be able to improve our purchases as well as costs with the consequent benefit for our suppliers and also for our customers

Bugobrot SL is a company 100 Spanish capital

Bugobrot youth linked to the experience of the people who form it causes us to be in full growth within the automotive sector and with the constant concern of including new lines of prestigious manufacturers products in order to meet the needs of ourDear customers

Bugobrot SL was transferred to the Getafe industrial zone at the beginning of 2008

We have a template of people with great experience within the automotive sector

Our business area includes the entire Spanish territory including the Canary Islands and the Balearic Islands we also have clients in some EU Asia and North Africa countries

As for the profile of our clients, it should be noted that in their large majority they are specialists in automotive air conditioning. Refrigeration services transport spare stores

Bugobrot SL has the distribution of prestigious companies in the area of cooling and air conditioning spare parts such as Sanden that Unicla and Prestolite",AGRICOLA AUTOMOCION APTERMARKET CLIMATE REFRIGERATION TRANSPORT,0
5b15d4d6a6da98714a08d4ea,"BULLBOX is a container manufacturer with over 15 years in the market and clients all over Europe  
We supply most types of shipping containers in different sizes and colours from small boxes 8 and 10 to the large 40HC  We can also offer refrigerated containers special and customised ones
We manufacture every month and we can adapt to the specific requirements of our clients",container trading containers almacenaje storage containers costumized container contenedores reefers container manufacturer shipping container,0
56d381d9f3e5bb2271000293,"Under the denomination of Coral Hotels is a family business with ten hotel and extrahouse complexes located on the island of Tenerife
From the first moment we have grown up sustained by the illusion and work of the entire group united by the ideal of becoming the desired dreamed vacations throughout the year by all our clients

The variety and distribution of our establishments allow us to offer specialized products for both families and only adults as well as for those looking for sun and beach or for golf lovers and nature

When deciding on your holiday destination, remember that in Tenerife there is a group of choral hotels hotels that strives day by day when your Motto Happiness in the Sun is a reality",Hotel Apartaments Chain Hotelera Only Adults Family Holidays Vacation,0
56e70d50f3e5bb3026005df4,"Balvi From ORDINARY to EXTRAORDINARY
We turn everyday products into DisboringProducts with UNIQUE ORIGINAL and FUN designs

Based in Barcelona our mission is to transform everyday products into surprising and sparkling objects Objects that catch the eye of consumers and make them smile Attractive objects that transmit emotions

More than 1000 catalogue references for B2B We count with 1000 different products for specialised shops and online business including the following

 Gifts amp concept stores
 Furniture amp deco
 Kitchen amp tableware
 Stationary amp Bookshops
 Museum shop
 Florist amp gardens
 Photography
 Companies

WHY WORK WITH US

Because WE DESIGN OUR PRODUCTS TO SELL For every new idea we have we think very carefully who is the target audience what selling price is it going to have and what satisfaction is going to bring to the buyer

1 Fast and guaranteed return We GUARANTEE YOU THE SALE of the products we recommend and if not you can return them to us without any obligation

2 Brand positioning we reinforce your positioning as a DESIGN AND QUALITY BRAND in the eyes of your customers which allows you to differentiate yourself from your competitors

3 Reliability Balvi has been in the market since 1962 We are a reliable company with a great reputation for brand and quality that gives you the SECURITY you need at the time of picking a new supplier

4 Differentiation You need to be a leader in your segment and in your sector through differentiation by DESIGN ORIGINALITY NOVELTY to be competitive

5 Price and margin We offer an unbeatable QUALITYPRICEMARGIN ratio and a smooth commercial relationship 

6 Fast service and delivery present in more than 30 countries we offer buyers FAST SHIPPING from our Barcelona warehouse

For buyers for owners for shop managers we want to be your FAVOURITE SUPPLIER because YOUR SUCCESS IS OUR SUCCESS 

httpsb2bbalvicomen",wholesale giftsforretailers wholesale giftware suppliers originalproducts bookshop museum giftshop decoration design kitchen trendled gifts  homeware b2b international uniqueproducts inhouse design international sale wholesale to professionals bestsellers gadgets florist garden,0
55e7a7b9f3e5bb487600006d,"Banco Inversis is specialised in high valueadded solutions aimed at other financial institutions and their business in investments and financial assets The range of services Banco Inversis offers includes trading and execution settlement of transactions and custody of financial assets an integrated platform for operational procurement of funds and more specific services such as administration and depository of collective investment schemes and pension plans All this supported by its nextgeneration platform technology and original design Thanks to its technology Banco Inversis can provide services to end users of its institutional clients The latter can outsource through Inversis activities and processes that are not part of their usual business thereby increasing its efficiency Inversis also offers other valueadded services such as those provided by its team analysis and selection of investment funds or capital market desk and customizable technology solutions for institutional clients

Banco Inversis has recently been awarded the Best Banking Technology Innovator  Spain 2015 Capital Finance International and Best Investment amp Securities Outsourcing Provider Global Banking amp Finance Review renowned international awards in addition to others obtained by the entity on a national scale

Banco Inversis is 100 owned by Banca March head of March Group a leading Spanish financial group and the only fully family owned Banca March specializing in private banking and business consultancy has one of the lowest NPL ratios of the Spanish financial system and one of the highest levels of solvency",Intermediate and Execution of Orders Liquidation of Operations Custody of Financial Assets Administration and Depository of Collective Investment Institutions and Pension Plans Outsourcing Financial and Investment Services,0
62170c296963fd000161643e,"Banoa starts in 1991 as a project of a group of people with a wide baggage in the field of alternative trips

Our commitment
In Banoa we develop travel proposals that lead to a different way of understanding tourism activity due to the design of the routes and the way to carry them out

For this reason we only work on the destinations that we know well in which we put all our effort illusion and experience

House guides
We know that a good guide is an important part of the success of the trip for it we understand that the work of our guides goes far beyond that of a simple companion

The other trips
We understand that a destination has forced visits but we must also be able to experience the guts of the route and have time for it we want to live the landscapes to share a tea and ten minutes of shade with a surprised host hear the screams of the kid playing playingCRACHET OBSETS WITH RESPECT PU.

Banoa Collective
Banoa is a collective that understands a certain way of traveling from the teams that serve the travel programmers in the offices The guide team people who provide specific support in the presentations The correspondents in the countries of destination and a long etc.They all play a very important role in the design of our ideas and routes

Our respect for cultures that welcome us
We understand the design of the route as the tool that will allow us not only to travel a series of places or a certain geographical area but also to know the daily reality of the people who live in those places we visit

In the bowels of all our travel proposals underlies a deep respect for the cultures and people countries that welcome us and welcome us",Handmade traveling trips Reduced group trips with house guide,1
5c1f3c66a3ae61a716012bb1,"BASED IN SPAIN XIMENEZ Group is a multinational Group leading in artistic festive public and decorative lighting as well as the length European lighting installation firm since 1945 Ximenez has experienceand 45000m2 of manufacturing and storage facilities Ximenez is the leading decorative lighting company in Spain and and one of the benchmarks in Europe
____________

Based in Spain Ximenez Group is a leading multinational group in public and decorative festive artistic lighting as well as the largest European lighting installation company since 1945 Ximenez has experienced a vertiginous growth reflected both in the size of the company and in its projects with moreof 500 employees and 45000m2 of manufacturing and storage facilities Ximenez is the leading decorative lighting company in Spain and one of the sector's referents in Europe",christmas lighting festive lighting shopping center decoration decorative displays wow effect illumination decorative lighting technical lighting installation monumental projects digital dmx illumination audiovisual show,0
56d81023f3e5bb58ae002880,"Based in VitoriaGasteiz Syskor Kitchen amp Home fittings is the Spanish leader company in the production of aluminium solutions and hardware for sliding doors 

Born in 2007 we design and produce furniture fittings hardware and components for the furniture industry

From our 3 production plants in Northen Spain Syskor offers a complete range of technical solutions in aluminium kitchen fittings and components for the furniture fittings industry in over 40 countries and counting",furniture fittings solutions kitchens sliding doors aluminium wardrobes,0
55f4218ff3e5bb1ea4005ce1,Bauer Types SL is the successor of two wellknown type foundries of the twentieth century Bauersche Giesserei in Frankfurt  Main  Germany 1837  1972 and Fundición Tipográfica Neufville SA in BarcelonaSpain 18851995 Both companies made history in type casting over more than 175 years offering typographies such as the Futura or Bauer Bodoni,packaging custom typography consulting corporate image brand typography typography  corporate image,0
556d997f7369641243a25401,"Baylos is at the forefront of law firms in Spain in the field of Intellectual Property and related matters 

Founded in 1943 by Hermenegildo Baylos Corroza it boasts extensive experience in its area of expertise in numerous sectors of activity and in different jurisdictions and international markets meaning it has been deservedly acknowledged in the most reputable directories 

We are a OneStop IP Boutique and offer comprehensive advice on trademarks patents designations of origin designs copyrights plant varieties IT Data Protection as well as on unfair competition antitrust and our business related matters in all their facets and always with a strategic and innovative vision  

Since its inception it has been characterized by personalized advice quality and thoroughness in the aforementioned matters aspects that are now enhanced through the merger with FJF LEGAL

We are talented lawyers researchers teachers and professionals committed to revolutionizing the way we handle cases Our team is multidisciplinary and international with a forwardlooking approach and totally innovative We work as a team transferring knowledge and experience to find the best solutions for our clients",intellectual property unfair competition new technologies image rights pharmaceutical law litigation,0
54a1290869702d979ce67901,Bd Barcelona Design is the Spanish company with the highest international prestige in design It was founded in 1972 as Bd Ediciones de Diseño by the architects and interior designers Pep Bonet Cristian Cirici Lluis Clotet Mireia Riera and Oscar Tusquets It has been awarded with the Premio Nacional de Diseño in 1989 and the European Community Design Prize in 1990,Design Design Industrial Art,0
55eaf044f3e5bb3f26003c75,"BeSoccer operates the mobile application Resultados de Fútbol available for iOS and Android the soccer social network httpwwwresultadosfutbolcom Spanish version httpwwwbesoccercom and the network of fantasy sport games httpwwwpopuzcom

The website and application provide real time information of soccer results from all the main and secondary competitions worldwide and indepth information of soccer clubs stadiums players lineups classifications news and results of all the main european competitions since they were created until today Most information is crowdsourced

It provides nonreal time information of all the results of lower competitions including baby competitions sub5 in Spain and its expanding its coverage of lower competitions to other european countries
The mobile app was created in 2013 and is one of the top three mobile apps in the Sports category in Spain in the iOS and Google Play marketplaces together with Marca and LFP It has 1M users 500M screen views  month 28M sessions  month and the average session duration is 10 minutes",Soccer Results APP Development PHP Social Networks API INFOGRAPHIES WIDGETS BRAND PROMOTION PROFOOTBALLDB VIDEOBRAPHIES SOCIAL SOCIAL MEDIA LIVESCORE WEB DEVELOPMENT API FOOTBALL FOOTBALL MEDIA,0
56e7b76ef3e5bb62ed0009ed,"Benjumea was founded in Catalonia in 1988 as of this year an expansion process begins by accumulating more than 25 years of experience

The main activity of Benjumea focuses on the construction sector, covering all types of obracivil building excavations demolition and aggregate treatment

The main objective during all these years is to fulfill the acquired commitments and offer maximum satisfaction to our clients

Benjumea is in possession of the classifications to tender official works within the ABCDEFGIJ and K groups

It has quality certificates according to ISO 9001 endorsed by the AENOR Seal Certificates Environmental according to ISO 14001 and the RECA certificate that allows the treatment and manipulation of the fiberment

Benjumea is committed to the new regulations for health and safety at work as well as the protection of the environment and the transformation of inert products

Our equality policy establishes the integration of equality and diversity as central pieces in all the activities we develop",CIVIL WORK CONSTRUCTION EXCAVACIONES TIMURO BUILDING ARIDOS,1
5b13ed51a6da98dcc675b9a5,"Berdiel SL maintenance has its origin in 1965 with the beginning of activity as an automotive workshop Agricultural and Public Works by Ricardo Berdiel the relationship with the Caterpillar brand begins in the 90s giving after -sales service through Finanzauto as a service as a serviceCollaborating after -sales since 2008 their children Ricardo and Daniel are in charge of a motivated and trained team with the quality and service standards of Cat Lift Trucks world leader in the manufacture of industrial equipment

We are currently the official concessionaire of the following brands
 ICL LIFT TRUCKS BYD AND KALMAR MUCH TEAMS
 RCM cleaning equipment in Aragon
 Safety systems for orbital industrial machinery

We are official technical service of
 GEESINKNORBA Waste Collection and Recycling Machinery

We are also official logistics provider of
 Zaragoza Fair with commercial office and warehouse within the fairgrounds

We can also attend to any post -sales need of any brand of maintenance equipment Cleaning Public Works Machinery for collection and waste recycling
We guarantee service 24 hours 365 days a year for any need for purchase for rent or training",TECHNICAL SERVICE LOGISTICS FORMATION FORMATION MACHINERY,0
55693bbf7369642105301500,"Berdin Grupo distributes and designs all kinds of solutions in electrical installations Industrial automation and home automation Telecommunications and energy efficiency Safety and supervision

Berdin Grupo has been able to adapt to the demands of the company's market and its clients endorsed by a trajectory of more than 30 years and always betting on innovation to improve processes its main differential value is the search for innovative technological solutions and collaborationand alliances with investigating agents to distribute these solutions to their clients

Since 1980",Energy Telecommunications Energy and Power Smart Home Efficiency Efficiency Electrical Installations Lighting and Domotic Lighting Industrial Automation Security and Supervision,0
5e58252acecdff00018b9fae,"Bermudez Solutions is a modern company that since its creation has not stopped growing by adapting to the needs of the market and its customers

Today it is a reference in the development of products Manufacture and installation of structural elements and all types of furniture or corporate signs
The fact of having their own means for manufacturing and logistics design guarantee maximum control over the entire process

We have a team of professionals with a great responsible and demanding work spirit that help us continue to grow day after day",Furniture Manufacture Dissence Placement,0
5b14f388a6da987104b574ce,"Bespoke Factory Group a Luxury Footwear Production Office for Private Labels and Boutiques located in Almansa Spain 

We would like to offer you the opportunity to create your own line of shoes with us We invested the last 6 years in putting together the Worlds Best Production Office for private labels and independent boutiquesfashion showrooms We are a vertically integrated company with our own information systems production customer service and logistics departments

Using your own label you will be able to produce with us from 1 single pair of shoe MTO order  madetoorder to small batches of BULK ReadyToWear Collections

We developed the Worlds Best Designing Tool interface dozens of types of shoes and accessories belts and travelbags are available for you and your customers to create your own designs All shoes are accessories will be private labeled with up to 60 Billion different materialscolorsdesigningsoles units combinations",Made to Order Shoes,0
54a1215269702d9a8b0ee402,"Best Hotels is one of the leading hotel chains in Spain

We are happy to offer you a wide selection of three four and five star establishments in extremely attractive and popular destinations which offer our guests a wide variety of leisure opportunities

We have hotels with magnificent locations many of them on the beachfront and city centers",Sol and beach City Trips Apartaments Animation Family Tourism Family,0
5ed02c97f35af3000140fe49,"Best Partner Consulting is a Spanish shoe company established in 2002 At present due to our wide knowledge of the sector and our strong vocation to market our products mainly made in cork sole our company makes shoes for customers in more than 20 countries around the world from America to Asia but principally in Europe

In addition we provide our customers with an extra and distinguishing service which let them develop their own collections",Manufacture export shoes,0
5e58201cc3f55c00010f9b92,Welcome to BCN epiderms where our daily challenge is to give our patients the best services in dermatology plastic and aesthetic surgery,Medica cosmetics Nutrition and antiaging body treatments Early diagnosis of skin cancer facial treatments careful skin care Pediatric dermatology Unit of hyperhidrosis Medicine and aesthetic surgery MEDICAL DERMOLOGY SURGICAL MEDICAL DERMATOLOGY DERMATOLOGY,1
55ec9e07f3e5bb12e8005b89,"Welcome to Radiokable A Granada operator who provides fixed and mobile internet services
We exploit our own telecommunications network with radiofiber and fiber optic technology
WE ARE A COMPANY WITH PRINCIPLES COMMITMENT Transparency closeness and constant commitment to innovation
Radiokable is formed by a group of people we fight because you have a fair and trustworthy operator we serve you in a personalized way so that you have the best service
 Radiokable is mobile fiber and principles
We are at your disposal for everything you need",Internet Services Operator Wimax Radiofibra Access Networks Radio Operator Telecommunications Telefonia and Internet High Speed Telecommunications and Fiber OPHANICE OPHICAL FIBER OPTICA OPTICAL FIBER,0
